n-999999999998,  zeta 
75101, -0.277166
75102, 1.997530
75103, -0.689410
75104, 5.501823
75105, -4.761728
75106, 1.768741
75107, -5.972538
75108, 4.402671
75109, -29.560224
75110, -12.902363
75111, 2.116439
75112, -0.170439
75113, -0.740992
75114, 0.754769
75115, -2.102200
75116, 0.310059
75117, -1.254559
75118, 0.075789
75119, -1.850476
75120, 0.915517
75121, -0.563909
75122, 0.451886
75123, 2.585884
75124, 6.169532
75125, -12.152068
75126, 1.275591
75127, -0.885836
75128, 0.802759
75129, 0.587629
75130, 0.008412
75131, -0.378354
75132, 0.070686
75133, 0.733705
75134, 0.600531
75135, 1.978150
75136, -0.238969
75137, -10.804262
75138, 0.923029
75139, -2.439085
75140, 1.960077
75141, -0.738988
75142, -1.431711
75143, -4.154942
75144, 14.728410
75145, -8.805994
75146, 1.297055
75147, -0.146712
75148, 2.538389
75149, -2.085322
75150, 8.143602
75151, -2.562705
75152, -4.039904
75153, 0.243291
75154, 0.242405
75155, 0.037095
75156, 6.532515
75157, 1.284694
75158, -0.307400
75159, -0.057627
75160, 0.117385
75161, -1.525993
75162, 0.953010
75163, -0.037764
75164, -0.329813
75165, -0.569799
75166, 0.774110
75167, -1.737826
75168, 1.733035
75169, -5.807238
75170, 3.288248
75171, -0.560971
75172, 1.474988
75173, -5.958509
75174, 4.514875
75175, -2.885946
75176, 1.427856
75177, -8.870089
75178, -0.164142
75179, -2.704946
75180, 1.698485
75181, -0.092539
75182, 1.469111
75183, -0.988025
75184, 2.900461
75185, -4.315168
75186, 1.646756
75187, -9.842791
75188, -1.704870
75189, 0.099264
75190, 0.987156
75191, -0.653019
75192, 2.654690
75193, -0.125671
75194, 0.730168
75195, -2.385059
75196, 1.038940
75197, -2.041839
75198, 0.981960
75199, -1.757732
75200, 0.814789
75201, -2.156186
75202, 1.270162
75203, -0.558602
75204, 0.837237
75205, -1.520885
75206, 0.517677
75207, -0.061472
75208, 0.195463
75209, 0.975339
75210, -9.274542
75211, -7.229030
75212, 5.035587
75213, -9.534199
75214, 22.816211
75215, -21.946985
75216, -10.104137
75217, 1.967121
75218, -0.962599
75219, -0.648894
75220, 0.169656
75221, -0.013252
75222, 2.087121
75223, 0.117718
75224, 1.139553
75225, -0.459274
75226, 0.511070
75227, -1.026136
75228, 0.216820
75229, -3.491420
75230, 1.070814
75231, -1.395725
75232, 0.170755
75233, -1.501141
75234, 0.961168
75235, 0.466389
75236, 5.923360
75237, -0.897524
75238, 1.745113
75239, -2.723316
75240, 3.418969
75241, -1.492123
75242, 0.603931
75243, -0.064598
75244, 0.560044
75245, -4.285913
75246, 3.225880
75247, -0.485655
75248, 1.402389
75249, -9.057412
75250, 9.822637
75251, -2.353165
75252, -0.227863
75253, -0.906898
75254, 0.137508
75255, -0.215278
75256, 1.633991
75257, -0.792948
75258, 1.919628
75259, -12.520450
75260, 8.126124
75261, 5.442931
75262, -0.197615
75263, -2.191743
75264, 0.176954
75265, 0.008572
75266, 0.331255
75267, -1.008060
75268, 0.507282
75269, -0.265389
75270, 0.753869
75271, -0.068105
75272, 0.407994
75273, -0.120846
75274, -0.857529
75275, 0.151167
75276, 2.865634
75277, -4.482025
75278, 2.986581
75279, 0.039174
75280, 1.001749
75281, -17.740315
75282, -0.347059
75283, -2.897582
75284, 6.657337
75285, -1.908421
75286, 1.832124
75287, -3.053993
75288, 2.252536
75289, -7.250552
75290, 5.413049
75291, 4.020319
75292, -0.448563
75293, -0.657488
75294, -0.029697
75295, -0.235761
75296, 0.714800
75297, 0.068259
75298, 0.284980
75299, 0.263123
75300, 7.612271
75301, -1.877101
75302, 1.001391
75303, -2.427856
75304, 0.276346
75305, -0.172329
75306, 2.966409
75307, -1.564449
75308, 5.002455
75309, -2.033513
75310, -0.011336
75311, -0.092758
75312, 1.540645
75313, -0.944009
75314, 0.962776
75315, -0.473679
75316, 1.070369
75317, 0.565380
75318, -0.792002
75319, -7.606776
75320, 9.340861
75321, -1.498340
75322, 9.206171
75323, -7.499500
75324, -0.373697
75325, -7.151145
75326, 3.026017
75327, -3.672025
75328, -1.668535
75329, 1.606647
75330, -0.506776
75331, -0.174094
75332, 0.721672
75333, -0.052001
75334, 2.234729
75335, -1.183638
75336, 1.842022
75337, -0.767573
75338, 0.599514
75339, -0.992584
75340, 1.902065
75341, -2.506420
75342, 0.107440
75343, -0.169741
75344, 0.377500
75345, -0.852964
75346, -0.752983
75347, 3.313713
75348, 6.337334
75349, 0.834336
75350, 8.368510
75351, -4.406783
75352, 14.583448
75353, -9.611143
75354, 2.455587
75355, 4.372399
75356, 0.070441
75357, -1.548853
75358, 1.363055
75359, -2.142733
75360, 3.178806
75361, -0.905360
75362, 0.679714
75363, -1.487696
75364, 0.705480
75365, -0.895196
75366, -0.422269
75367, -11.838845
75368, -0.899279
75369, -1.968843
75370, 0.941799
75371, -1.396867
75372, 0.138834
75373, -3.163596
75374, 0.115409
75375, 0.070645
75376, 2.921456
75377, -0.042646
75378, 0.800410
75379, -2.328123
75380, 0.851290
75381, -0.155400
75382, -0.354777
75383, 3.188133
75384, 4.227212
75385, -5.587640
75386, 2.281281
75387, -0.967889
75388, -0.779971
75389, -2.098586
75390, 8.165849
75391, -0.934216
75392, 28.191589
75393, 3.930915
75394, 3.450736
75395, -0.642856
75396, -1.352302
75397, -0.247510
75398, 0.034440
75399, -2.506370
75400, 6.219348
75401, 1.641804
75402, -0.049878
75403, -0.383879
75404, 0.156133
75405, -0.352400
75406, 0.104019
75407, -0.083597
75408, 1.842782
75409, -0.198126
75410, -0.212632
75411, 3.651287
75412, -8.137954
75413, -27.117994
75414, -1.399145
75415, -2.993962
75416, 2.534250
75417, 0.355762
75418, 0.144139
75419, -0.681546
75420, 1.494621
75421, -2.474038
75422, 1.942508
75423, -1.585339
75424, -0.495896
75425, -10.335094
75426, 3.238902
75427, -7.062002
75428, 1.107421
75429, -3.398298
75430, 1.993338
75431, -0.479617
75432, 3.655802
75433, -0.487873
75434, 1.421916
75435, -1.608256
75436, 0.521844
75437, -3.753907
75438, 1.805076
75439, -1.251552
75440, 0.755739
75441, -5.411008
75442, 0.342347
75443, -1.744703
75444, 0.625894
75445, -0.297104
75446, -0.034780
75447, -0.231592
75448, 0.292371
75449, 0.141088
75450, 0.997938
75451, -1.035998
75452, 0.679017
75453, -1.014471
75454, 1.064250
75455, -1.203807
75456, -4.416693
75457, -7.638142
75458, 2.944305
75459, -7.199018
75460, 3.295238
75461, -22.140944
75462, 14.117366
75463, 4.538403
75464, -3.694543
75465, 1.620733
75466, 0.596125
75467, 0.168511
75468, 0.043313
75469, -0.801977
75470, 1.854375
75471, -0.907209
75472, -0.171103
75473, -4.865597
75474, 0.974491
75475, -0.436049
75476, 0.230858
75477, -2.093236
75478, 1.963152
75479, -1.898920
75480, 1.990641
75481, -1.309450
75482, 0.146516
75483, -1.380054
75484, 2.252985
75485, -2.674049
75486, 1.069495
75487, -0.041822
75488, 0.371914
75489, -3.373062
75490, 4.233776
75491, -3.855677
75492, 1.559228
75493, -0.032644
75494, 6.946067
75495, -0.353664
75496, 0.034365
75497, -0.422560
75498, -1.362130
75499, -8.982305
75500, 3.703132
75501, -7.744166
75502, 7.891594
75503, -7.413985
75504, -3.577349
75505, -1.507535
75506, 2.422999
75507, -1.102641
75508, -0.805227
75509, 0.312945
75510, -0.016405
75511, -0.828686
75512, 0.550328
75513, -0.387483
75514, -0.343281
75515, -1.576190
75516, 2.715831
75517, -0.868611
75518, 1.452435
75519, -0.669433
75520, 0.685849
75521, -0.856341
75522, 0.066770
75523, 4.917579
75524, 6.895538
75525, -1.160131
75526, 9.970887
75527, -3.450753
75528, 0.831834
75529, -6.452131
75530, 4.290170
75531, -1.785905
75532, 6.921681
75533, -6.721981
75534, -0.087856
75535, -0.490156
75536, 5.074487
75537, -1.147036
75538, -1.375678
75539, -0.598937
75540, 0.210511
75541, -1.606581
75542, 1.209816
75543, -1.127771
75544, 1.737972
75545, -0.428812
75546, 0.906403
75547, -0.757243
75548, -0.142843
75549, -6.704936
75550, 8.574137
75551, 0.443833
75552, -0.258508
75553, -0.995033
75554, 0.056392
75555, -1.456906
75556, 0.744155
75557, -0.726939
75558, 2.171079
75559, -0.909013
75560, 0.014870
75561, 0.318157
75562, -1.993118
75563, 6.009328
75564, -6.289912
75565, -18.096612
75566, 27.890564
75567, 2.085621
75568, 2.585492
75569, -5.488351
75570, 1.465115
75571, 0.117430
75572, 1.511339
75573, -0.058557
75574, -0.312225
75575, -8.241045
75576, 2.745744
75577, 0.471808
75578, -0.773345
75579, -0.317202
75580, 1.655252
75581, -0.056111
75582, 0.320715
75583, -1.117423
75584, 0.485899
75585, -0.708349
75586, 1.543363
75587, -0.740969
75588, 1.315942
75589, -0.351310
75590, -0.280475
75591, -0.182955
75592, -4.444088
75593, -7.316228
75594, 9.910532
75595, -6.413660
75596, 0.616221
75597, -1.617271
75598, 1.244969
75599, -2.967547
75600, 2.464821
75601, -1.082631
75602, 5.682535
75603, -8.840165
75604, 0.040601
75605, 0.019540
75606, 0.551451
75607, -1.539671
75608, 3.857822
75609, -0.278817
75610, 0.649287
75611, -1.322458
75612, 8.221605
75613, -0.212931
75614, 1.419829
75615, -1.693431
75616, 6.353641
75617, -1.916655
75618, -2.253978
75619, 0.194300
75620, 0.066129
75621, -0.436046
75622, 0.875553
75623, -0.731157
75624, 0.249750
75625, -0.960614
75626, 1.292817
75627, -6.952362
75628, -0.470162
75629, -0.444883
75630, 1.247705
75631, -0.054725
75632, -0.462058
75633, 0.869786
75634, 2.057137
75635, -2.570888
75636, -6.356038
75637, -24.481519
75638, 7.386286
75639, -10.168452
75640, 6.207289
75641, -7.525991
75642, -6.124512
75643, 1.616005
75644, 0.026044
75645, -0.872698
75646, -0.170416
75647, -0.443685
75648, -0.075877
75649, -0.110362
75650, -0.126542
75651, -2.144168
75652, 1.996104
75653, -0.733365
75654, 0.607821
75655, -1.351687
75656, -0.417576
75657, -8.040169
75658, -0.333298
75659, -0.843801
75660, 4.272173
75661, -0.890563
75662, 1.325744
75663, -0.677842
75664, 0.171669
75665, -3.150249
75666, 2.571124
75667, -1.069992
75668, 3.213097
75669, -0.297181
75670, -1.713132
75671, -7.831589
75672, 7.644894
75673, -2.579738
75674, 2.725382
75675, -0.249516
75676, 5.464606
75677, -0.860157
75678, 0.361015
75679, -12.266360
75680, -2.183036
75681, -1.738111
75682, 1.913975
75683, -1.641942
75684, 0.211316
75685, -0.712132
75686, 4.065743
75687, -1.423484
75688, 0.442915
75689, -1.118132
75690, 3.007402
75691, -0.368157
75692, -0.174495
75693, -0.141016
75694, 0.060148
75695, 0.041727
75696, -0.768635
75697, -0.630615
75698, -0.864002
75699, -1.962826
75700, 1.682246
75701, 1.821054
75702, 3.037845
75703, -1.101899
75704, 12.298726
75705, -10.601549
75706, 7.776836
75707, -1.620965
75708, 5.085292
75709, 0.381225
75710, 3.573688
75711, -0.458089
75712, -0.183955
75713, -0.509157
75714, -0.067903
75715, -5.878611
75716, 2.241049
75717, -1.029150
75718, 2.116518
75719, -1.569484
75720, 0.239803
75721, -0.110035
75722, 0.928536
75723, -0.104984
75724, -0.152016
75725, -1.422771
75726, 1.475501
75727, 1.715650
75728, 12.990030
75729, -0.570453
75730, 0.072253
75731, -0.379768
75732, 2.486192
75733, -2.432863
75734, 0.199499
75735, -0.354010
75736, 0.344619
75737, -1.042040
75738, 0.196030
75739, -1.422009
75740, 1.906137
75741, 1.269603
75742, 10.920385
75743, -4.127912
75744, 0.751910
75745, -0.656794
75746, -1.004592
75747, -14.457145
75748, 22.065532
75749, 3.714384
75750, -2.856884
75751, 0.405769
75752, -0.204773
75753, -0.170429
75754, 0.080148
75755, -0.768863
75756, 1.255057
75757, -0.800959
75758, 1.854202
75759, -0.021614
75760, 0.500262
75761, -0.595868
75762, 0.866528
75763, -0.491063
75764, 0.581222
75765, 0.280958
75766, -0.188748
75767, -8.428804
75768, 1.361048
75769, -0.454144
75770, 0.272744
75771, -2.684181
75772, 1.297169
75773, 0.547433
75774, 0.861831
75775, -4.177530
75776, -2.042903
75777, -29.899415
75778, -1.539556
75779, -2.157148
75780, -0.467296
75781, -2.379220
75782, 2.844430
75783, 0.677480
75784, 1.398832
75785, 0.588742
75786, 0.055179
75787, -0.153956
75788, 1.374926
75789, -1.858315
75790, -0.629617
75791, -7.127379
75792, 7.555982
75793, -2.953161
75794, 1.885525
75795, 1.980729
75796, 0.037657
75797, -0.882985
75798, 1.338070
75799, -2.038660
75800, 0.295669
75801, -0.692670
75802, 0.613750
75803, -0.415804
75804, -0.137232
75805, 0.123231
75806, 3.825187
75807, -0.553323
75808, -0.678592
75809, -2.040272
75810, 4.681525
75811, -1.798175
75812, -1.340016
75813, -7.712450
75814, 2.659997
75815, -17.254065
75816, 16.408099
75817, 8.765556
75818, 0.704271
75819, -0.723692
75820, 1.178830
75821, -6.586437
75822, -1.596544
75823, -0.293127
75824, -0.378665
75825, -0.189918
75826, 0.210113
75827, -3.718531
75828, 1.429631
75829, 0.403627
75830, 0.174638
75831, -0.569954
75832, 0.260992
75833, -1.189886
75834, 0.018960
75835, -1.191469
75836, 3.309019
75837, -0.179831
75838, 0.559356
75839, -2.872471
75840, 3.456721
75841, -1.417755
75842, 18.326047
75843, 5.012359
75844, 0.427135
75845, -0.238929
75846, 0.407141
75847, -1.528957
75848, 0.255543
75849, 2.099604
75850, 9.464923
75851, -4.766221
75852, 3.312434
75853, -9.659346
75854, 0.203604
75855, -3.623844
75856, 1.080421
75857, -0.561384
75858, 0.136346
75859, -0.033480
75860, 6.842541
75861, -0.749683
75862, 1.443370
75863, -1.026667
75864, 0.460530
75865, -0.262082
75866, 0.999786
75867, -0.753462
75868, -0.170730
75869, -6.886993
75870, -0.357705
75871, -0.047828
75872, 0.797150
75873, -0.645684
75874, 0.518009
75875, -0.318718
75876, 0.562449
75877, 1.337844
75878, -0.266634
75879, 0.921695
75880, 0.080098
75881, 7.752517
75882, 26.483540
75883, -19.174172
75884, 3.848468
75885, 0.232862
75886, 5.008228
75887, 1.414136
75888, -0.591351
75889, -0.536841
75890, 6.828924
75891, 0.742606
75892, -0.491001
75893, -0.841238
75894, 0.471630
75895, -1.314323
75896, -0.058806
75897, -0.040792
75898, -0.129530
75899, 1.032706
75900, 3.984331
75901, -8.033200
75902, -0.699026
75903, -1.133792
75904, 1.606192
75905, -1.730023
75906, 1.795666
75907, -4.045935
75908, 0.439373
75909, -0.242136
75910, 0.835677
75911, -0.355143
75912, -1.400241
75913, 0.870172
75914, 9.248415
75915, -2.461878
75916, 1.467870
75917, -0.111514
75918, 4.171089
75919, -1.171763
75920, 8.921372
75921, -4.823678
75922, 0.462072
75923, -2.475806
75924, 2.791826
75925, -0.171431
75926, 3.418221
75927, -6.320590
75928, 2.797602
75929, -5.421393
75930, 6.411520
75931, 1.440230
75932, -2.296049
75933, 0.392201
75934, 0.167675
75935, -0.002213
75936, 0.011920
75937, 0.009263
75938, 1.727378
75939, -0.822206
75940, 0.422480
75941, 0.440257
75942, -1.381821
75943, -4.755012
75944, 2.174415
75945, -0.271614
75946, -1.533607
75947, -6.028546
75948, -0.513829
75949, -7.076071
75950, 3.116036
75951, -2.288945
75952, 3.019213
75953, 0.056812
75954, 5.335413
75955, -17.911099
75956, -3.104896
75957, -1.621592
75958, 5.253302
75959, 0.325694
75960, 0.345648
75961, -0.257125
75962, 0.652436
75963, -1.365585
75964, 2.431018
75965, -1.659837
75966, 3.012707
75967, -0.185471
75968, 0.073800
75969, -1.393765
75970, 0.234591
75971, -3.648155
75972, 0.254912
75973, -3.448377
75974, 4.067281
75975, -1.437667
75976, 0.560673
75977, -0.491543
75978, 3.949216
75979, -0.369964
75980, 0.352684
75981, -0.487632
75982, 0.183931
75983, 1.698813
75984, 5.614623
75985, -0.301670
75986, 1.161603
75987, 0.027095
75988, -1.912346
75989, 8.808672
75990, 9.011522
75991, -17.226754
75992, 18.665612
75993, -18.978426
75994, -7.578954
75995, 4.670870
75996, 0.529324
75997, 0.904676
75998, 0.439502
75999, -0.358746
76000, 1.808329
76001, -0.562998
76002, 0.148579
76003, -0.546707
76004, 0.383736
76005, -5.672947
76006, 0.112381
76007, -2.496488
76008, 0.172987
76009, -0.416270
76010, 0.055703
76011, 0.096125
76012, 0.707086
76013, 0.194669
76014, -0.329163
76015, -0.209246
76016, -0.597660
76017, -16.781360
76018, -0.389707
76019, -0.244596
76020, 1.805863
76021, -1.735970
76022, 3.440050
76023, -0.299129
76024, 12.539955
76025, -3.951081
76026, 4.192634
76027, 2.274311
76028, -0.024904
76029, -0.240051
76030, 0.620193
76031, -3.529837
76032, 4.463238
76033, -1.909413
76034, 4.909222
76035, -1.258768
76036, 1.755209
76037, -0.605887
76038, 2.793091
76039, -3.403720
76040, 0.751206
76041, -1.347225
76042, 1.020007
76043, -2.325834
76044, 1.179454
76045, 0.152195
76046, 0.263569
76047, -0.893540
76048, 0.144384
76049, 0.130573
76050, -0.193819
76051, -1.826180
76052, -0.458700
76053, -2.896765
76054, 0.982138
76055, -1.609692
76056, 2.431458
76057, -3.902270
76058, 2.335984
76059, -3.606080
76060, 4.720315
76061, -3.651446
76062, 9.174670
76063, -9.630751
76064, 1.407490
76065, -6.852338
76066, -1.726207
76067, -4.173448
76068, -0.383378
76069, 1.359730
76070, -0.307501
76071, -0.591357
76072, 0.980873
76073, -0.534029
76074, 0.201809
76075, -0.707455
76076, 0.307791
76077, -0.219026
76078, 0.518467
76079, 1.052407
76080, 5.377079
76081, -1.828881
76082, 1.440126
76083, -7.278167
76084, 1.771940
76085, -4.040860
76086, 0.008411
76087, -0.059151
76088, 0.362724
76089, -1.165879
76090, 0.344360
76091, 0.409770
76092, 0.511378
76093, -6.540520
76094, 0.061039
76095, -5.384710
76096, 0.897140
76097, -12.129928
76098, 3.251449
76099, -2.985584
76100, 0.043516
76101, -1.251167
76102, 1.708820
76103, -3.026376
76104, 2.793858
76105, -10.772085
76106, -3.646164
76107, -0.108870
76108, 0.944746
76109, -1.369977
76110, 4.198100
76111, 0.286036
76112, 0.130640
76113, -0.410985
76114, 0.196036
76115, -1.359532
76116, 0.122710
76117, -2.700322
76118, 0.625727
76119, 0.068157
76120, 2.164376
76121, -0.777213
76122, 0.247898
76123, 0.644633
76124, -0.947713
76125, 0.636048
76126, -12.024617
76127, -21.272043
76128, 1.345026
76129, -18.489918
76130, 11.799668
76131, -0.966891
76132, 0.013213
76133, -0.934223
76134, 2.657430
76135, 0.402465
76136, -0.284651
76137, -0.523355
76138, 1.764056
76139, -0.543634
76140, 0.985733
76141, -6.119633
76142, -0.793397
76143, -0.476878
76144, 1.490146
76145, -1.057747
76146, -0.070344
76147, -6.206489
76148, 3.938114
76149, 0.565877
76150, 0.578210
76151, -0.171906
76152, 0.407822
76153, 1.126986
76154, 3.483413
76155, -0.094342
76156, 4.454142
76157, -4.069871
76158, 1.906000
76159, -2.640556
76160, -0.078218
76161, -0.202205
76162, 0.055741
76163, -0.844909
76164, -2.237098
76165, -3.481624
76166, -0.865256
76167, -10.798515
76168, -0.487231
76169, -16.948882
76170, 2.944953
76171, -4.924178
76172, 4.350554
76173, -2.499851
76174, 2.656235
76175, 1.454099
76176, 1.192433
76177, -0.183290
76178, 0.227585
76179, -0.326493
76180, 1.319905
76181, -0.999868
76182, 0.549105
76183, -0.135949
76184, 0.432893
76185, 0.128596
76186, -0.476363
76187, -2.838909
76188, 0.849215
76189, -1.140686
76190, 2.093619
76191, -1.449739
76192, -0.347488
76193, -5.282277
76194, 1.212050
76195, -2.071610
76196, -0.476564
76197, -3.029804
76198, 14.723617
76199, 1.711658
76200, 0.196699
76201, -2.435531
76202, 1.645782
76203, -3.201602
76204, 6.348916
76205, -7.833261
76206, 10.073122
76207, 6.276357
76208, -0.668092
76209, -0.518367
76210, 0.355561
76211, -0.781943
76212, 0.001539
76213, -1.030932
76214, 1.554442
76215, -2.291445
76216, 1.842429
76217, -2.846710
76218, 11.194145
76219, -1.230757
76220, -2.300766
76221, -0.286703
76222, 1.201826
76223, -0.180671
76224, 1.359589
76225, -0.319943
76226, 0.351889
76227, -0.010824
76228, 0.345428
76229, -1.051686
76230, 0.289092
76231, 0.399942
76232, -0.613167
76233, 6.820560
76234, 18.152845
76235, -3.808369
76236, 4.463765
76237, -5.151656
76238, 5.612792
76239, -4.017516
76240, 11.780523
76241, -2.254338
76242, 1.742720
76243, 0.791570
76244, -0.229955
76245, 0.219553
76246, 0.489500
76247, -1.060961
76248, 3.191036
76249, -1.849853
76250, 0.650909
76251, -0.321197
76252, 0.108100
76253, -0.451406
76254, 0.434870
76255, -0.291991
76256, 0.196889
76257, -1.761590
76258, 2.840514
76259, -1.349212
76260, 0.941506
76261, -2.121532
76262, 1.677488
76263, -0.595332
76264, 5.438581
76265, -3.733318
76266, 1.541587
76267, -1.096946
76268, 1.367660
76269, -4.366940
76270, 2.423392
76271, -6.435541
76272, 0.217761
76273, -2.097443
76274, 0.116569
76275, -2.754444
76276, 1.399515
76277, -7.525225
76278, -0.329323
76279, -0.402164
76280, -4.422965
76281, -26.911500
76282, -1.085344
76283, 1.700992
76284, -1.561070
76285, -0.803978
76286, -0.236208
76287, 0.023371
76288, 0.239115
76289, -1.132913
76290, 0.684850
76291, -3.208642
76292, 1.323624
76293, -0.653184
76294, 0.780457
76295, -0.136315
76296, 2.282075
76297, -0.240104
76298, 2.164680
76299, -0.124308
76300, -0.760862
76301, -3.484442
76302, 0.468356
76303, 3.037530
76304, 4.688961
76305, -2.085357
76306, -5.218348
76307, -3.982375
76308, 43.247774
76309, -3.541195
76310, -4.098735
76311, 1.328577
76312, -1.179359
76313, -0.250867
76314, 0.031489
76315, -0.279681
76316, 0.102551
76317, -0.027744
76318, 0.638634
76319, -1.372770
76320, 4.320511
76321, -0.603988
76322, 0.216751
76323, -2.439750
76324, 0.945664
76325, -0.072272
76326, -0.228851
76327, -2.537882
76328, 3.988264
76329, -2.919804
76330, 7.192223
76331, 1.407995
76332, 0.218450
76333, -0.961620
76334, 0.499199
76335, -1.623169
76336, 0.446084
76337, -0.220568
76338, -0.896681
76339, -1.987422
76340, 3.666788
76341, -1.277568
76342, 4.963013
76343, -1.403908
76344, 16.471177
76345, -2.139182
76346, -1.172240
76347, -0.875651
76348, 0.318261
76349, -13.328388
76350, -1.577329
76351, -3.941791
76352, -1.125343
76353, -0.350887
76354, 2.725632
76355, -2.548997
76356, 3.319278
76357, 0.656513
76358, 1.477882
76359, 0.126681
76360, 0.655470
76361, -0.182131
76362, 0.716069
76363, -0.275716
76364, 0.410365
76365, -0.663084
76366, -0.049481
76367, 0.482899
76368, -2.592905
76369, 3.699782
76370, 8.715485
76371, -5.462696
76372, 10.195972
76373, -1.524437
76374, 0.632919
76375, -4.553270
76376, 5.249712
76377, -0.013420
76378, 5.242568
76379, -1.392146
76380, 0.515716
76381, -6.376767
76382, 9.873739
76383, 3.196883
76384, 0.880598
76385, -0.246219
76386, 1.868101
76387, -1.522396
76388, 2.159815
76389, -0.644513
76390, 0.551664
76391, -1.743248
76392, 1.253206
76393, -1.679599
76394, 0.682786
76395, -3.109384
76396, 3.675930
76397, -0.682427
76398, 3.926187
76399, 0.494616
76400, 1.027421
76401, -0.516491
76402, 0.615080
76403, -1.806407
76404, 1.349933
76405, -1.762055
76406, 0.270731
76407, -0.473676
76408, 3.233501
76409, -0.628889
76410, 1.393548
76411, -0.280776
76412, -1.528361
76413, 13.212899
76414, 10.714253
76415, -43.041640
76416, -5.790106
76417, -2.444929
76418, 3.701153
76419, -0.533142
76420, 3.747840
76421, 0.084085
76422, 1.413878
76423, 1.699561
76424, -0.292627
76425, -0.677383
76426, 0.928489
76427, 0.252460
76428, 0.064119
76429, 0.681895
76430, -1.262793
76431, -5.459084
76432, 2.495848
76433, -1.930118
76434, 3.347963
76435, 0.299234
76436, 0.489614
76437, -0.308489
76438, 0.708213
76439, -2.428278
76440, -0.351978
76441, -4.083205
76442, 1.282676
76443, -1.395901
76444, -1.974979
76445, -12.803400
76446, 0.815671
76447, -9.363691
76448, 2.165051
76449, -2.236028
76450, 3.157906
76451, 0.329258
76452, 0.429426
76453, -0.501743
76454, 7.645499
76455, -1.640716
76456, -0.058600
76457, -0.195394
76458, -0.931482
76459, -4.760151
76460, 4.770236
76461, -5.489743
76462, 1.613086
76463, -1.706503
76464, 1.804917
76465, -0.489497
76466, 0.882813
76467, 0.148898
76468, 0.094742
76469, -0.484039
76470, 0.667332
76471, 0.113337
76472, 0.980928
76473, -1.369337
76474, 2.665415
76475, -0.797626
76476, 0.326207
76477, -0.810634
76478, 0.579331
76479, 0.853561
76480, -2.225357
76481, -0.934528
76482, -4.662723
76483, -37.668979
76484, 0.915943
76485, -12.895225
76486, -7.754426
76487, 0.042180
76488, 2.198543
76489, -0.479135
76490, 1.852257
76491, -6.053005
76492, 1.174003
76493, -2.995554
76494, -0.267418
76495, 0.801146
76496, 0.123641
76497, -1.161457
76498, 1.045134
76499, -0.183602
76500, 1.303203
76501, -0.277175
76502, -0.300677
76503, -1.622446
76504, 0.649417
76505, 1.817553
76506, 1.531084
76507, -14.066696
76508, 0.739357
76509, -0.822286
76510, 1.166084
76511, -2.738664
76512, 1.960042
76513, -0.364361
76514, 1.139544
76515, -0.306282
76516, -0.741445
76517, -0.798428
76518, 0.116330
76519, -3.041509
76520, 9.484539
76521, -3.539614
76522, 0.329379
76523, -11.725803
76524, 4.488965
76525, -6.306948
76526, -0.624906
76527, 1.219139
76528, 0.540248
76529, -0.782659
76530, 4.761414
76531, -0.687111
76532, 1.405625
76533, -2.377321
76534, 0.957575
76535, 0.199777
76536, 1.477554
76537, -0.294565
76538, 0.302999
76539, -1.582034
76540, 2.290962
76541, -0.141987
76542, 0.345353
76543, 0.182463
76544, 0.744082
76545, 0.829590
76546, 1.578813
76547, 1.365548
76548, 5.765644
76549, -2.627042
76550, -1.177717
76551, -5.814094
76552, 0.971267
76553, 9.007942
76554, 40.640156
76555, 1.703531
76556, 5.315328
76557, 3.135464
76558, -0.375094
76559, -3.181546
76560, 0.321682
76561, 0.038546
76562, 0.252231
76563, -0.663077
76564, 0.616967
76565, 0.140385
76566, 2.461356
76567, 0.007363
76568, 0.701855
76569, -7.795865
76570, 0.978949
76571, -2.610662
76572, 0.282044
76573, -2.942005
76574, 2.417578
76575, 0.160598
76576, 1.500221
76577, -0.484973
76578, 0.869724
76579, -1.847124
76580, 0.054816
76581, -1.245078
76582, 0.808579
76583, 1.116369
76584, 1.463281
76585, -3.382563
76586, 5.407897
76587, -3.690714
76588, 3.022418
76589, -0.406943
76590, -0.935734
76591, -5.212201
76592, 3.265461
76593, -2.185652
76594, 1.952132
76595, -4.734974
76596, 31.391148
76597, 4.017683
76598, -6.787813
76599, 0.656932
76600, -0.716512
76601, -0.206416
76602, 0.278543
76603, -0.422873
76604, 1.084709
76605, -0.741238
76606, 2.296017
76607, -0.431132
76608, 0.017996
76609, -0.876798
76610, 0.121392
76611, 0.303061
76612, 2.066300
76613, -0.749711
76614, -1.985064
76615, -3.765463
76616, 5.529354
76617, -1.481364
76618, 4.002941
76619, -0.639687
76620, 5.299610
76621, -2.392009
76622, 0.587741
76623, -3.758104
76624, 3.234290
76625, -0.273988
76626, 10.855438
76627, -0.574731
76628, 7.127754
76629, 2.002355
76630, 0.099220
76631, -3.597485
76632, 2.483226
76633, -2.135803
76634, 2.084327
76635, -1.054409
76636, 1.339933
76637, -0.761716
76638, -0.026429
76639, -4.727189
76640, 1.626749
76641, -0.066219
76642, 1.686327
76643, -2.248540
76644, 0.946819
76645, -0.865312
76646, 4.796305
76647, -3.398893
76648, -0.655380
76649, -0.764157
76650, 0.097788
76651, -0.064428
76652, -0.113464
76653, -0.117069
76654, -1.530332
